13.6775,23,0
31.9525,759,40
32.8959,527,20
36.1977,1359,90
29.4904,380,21
41.7399,1076,44
32.3156,1715,55
35.1881,446,10
30.1746,185,18
28.5522,157,25
27.7248,177,13
34.3704,1588,152
29.9329,517,67
20.4677,163,8
29.2406,562,35
35.8206,1159,95
30.9423,777,41
44.798,3911,140
23.6475,120,9
19.9943,185,2
29.8974,664,46
24.169,218,17
15.7011,35,2
26.0517,327,7
31.613,598,36
24.329,188,21
31.8216,1141,57
35.194,1729,59
23.6127,382,6
33.5056,775,42
23.4224,76,12
29.2315,942,72
31.4227,1273,137
21.4199,66,4
36.8297,417,10
37.4259,739,46
20.9993,288,5
35.7465,211,7
17.8949,54,5
32.453,1180,55
28.4078,91,9
15.0565,43,0
42.9919,1071,88
22.6767,346,10
19.5067,86,9
18.6949,171,10
29.8136,39,3
25.553,80,8
36.0762,473,70
32.7337,2713,96
31.525,360,12
21.3889,92,17
14.7274,26,0
31.2574,796,85
28.1467,573,32
33.7918,3733,285
24.2793,236,11
28.5689,156,7
17.4505,29,2
29.5154,535,13
31.2345,869,34
27.6042,121,13
42.9861,1151,51
34.1914,2071,144
32.3172,192,13
25.1229,325,34
38.1416,1598,135
24.0262,153,15
32.4233,1788,112
22.8676,72,8
24.1756,142,5
28.5067,100,3
24.3946,267,10
21.7869,480,30
36.8908,3204,141
29.0157,403,29
22.126,291,2
38.6549,1984,118
34.4123,1840,222
31.3567,396,16
30.9948,827,59
22.7816,286,9
32.9156,1616,38
21.1894,232,2
22.4949,116,4
35.6856,2192,59
30.7738,1041,66
23.4243,368,26
34.7767,1999,189
27.7808,962,17
19.98,111,9
31.2958,620,67
25.3236,109,9
30.9727,379,9
29.96,531,25
14.9807,18,3
32.3968,1606,235
40.6018,3787,71
34.4172,1177,168
49.4947,806,70
22.578,213,3
25.7223,336,27
25.7918,212,35
40.2799,223,17
18.6976,121,1
34.5351,1341,125
28.4125,153,4
26.6771,166,21
29.6246,57,5
26.8104,912,130
22.2772,155,2
26.7009,481,28
30.4734,1040,30
21.7664,69,1
29.0501,264,11
30.7998,1415,38
35.162,3165,238
30.5553,1208,40
26.5948,679,103
24.1953,310,15
38.0588,328,47
28.81,240,16
27.0562,423,15
30.5014,116,11
34.1923,474,70
31.9879,412,84
38.0466,656,28
23.7919,68,6
34.2449,1473,63
37.1103,357,14
31.7419,393,20
35.2872,1759,158
35.9713,537,23
29.2102,136,4
35.5368,251,27
32.3492,661,43
33.9406,553,29
36.9955,1928,249
39.5862,2038,93
35.8555,191,23
31.0041,1892,77
35.6215,2372,21
26.9163,229,8
23.7538,491,94
31.3382,480,12
28.8205,681,22
28.6519,443,12
28.6919,420,14
30.7194,1374,124
39.1388,1038,109
26.4019,522,18
22.7609,180,11
27.9433,223,6
34.1695,312,25
26.0379,307,4
47.2016,1594,63
27.2417,909,24
46.4214,1776,139
34.3033,1218,56
30.9035,576,24
27.7553,720,20
29.4015,507,36
45.2008,3539,177
39.2965,1291,27
38.1843,563,72
36.0815,1677,105
35.9278,808,82
31.2755,1075,104
38.1171,1924,101
28.2569,218,10
32.1598,429,45
28.537,306,34
24.0395,342,13
35.5845,1094,155
32.6773,91,3
28.9096,197,28
30.5593,394,18
23.77,258,24
27.7111,153,7
32.4927,1470,99
20.4929,169,5
28.9802,145,25
33.1156,320,10
35.2091,1100,160
26.176,524,24
39.6888,654,63
29.8498,1218,186
26.3151,683,48
30.7533,306,26
27.9547,553,23
36.8742,1174,93
21.9365,249,6
23.6535,53,2
34.8207,2717,121
34.7403,3322,125
32.0812,375,13
25.6657,268,14
28.3947,716,44
16.007,69,1
25.799,395,32
26.6176,229,28
27.2861,441,34
35.4149,1263,49
32.4444,535,46
27.4482,443,28
26.0615,148,2
18.8136,113,1
